Avg. Area Income,House Age,Number of Rooms,Number of Bedrooms,Area Population,Price,Address
74691.9496,11,6,1,55403.09347,1658381.006,"Unit 1785 Box 7504
DPO AP 49434"
68217.68309,7,2,2,49240.84045,1312093.361,"177 Hernandez Path Apt. 695
South Laurastad, ND 37599"
55306.14197,14,5,3,32142.94735,647982.6536,"38482 Thornton Parkway
Lake Oscar, SD 09937"
69012.76984,13,3,4,33069.76158,1492786.627,"87957 Higgins Circles
Joshuahaven, NJ 61021"
60846.61849,0,7,1,28172.06528,627733.7434,"43955 Vega Stravenue Apt. 071
North Alexandraview, MD 23855"
93838.09765,10,3,2,44138.00673,1827500.892,"Unit 8824 Box 5633
DPO AE 40792-0792"
78918.86745,17,6,1,36711.6233,1339254.727,"2130 Weiss Mountains Suite 020
West Jomouth, MT 03427"
83896.35797,19,2,5,43672.62855,1620949.437,"154 Erica Groves
Lake Kevinfort, MH 40258"
78501.86123,0,6,4,34685.81562,1637944.645,"024 Derrick Row Apt. 085
Christiemouth, NE 35543"
78239.40566,17,4,1,36936.62977,1216888.02,"12212 Fleming Streets
New Gregoryville, ME 23793"
70220.04443,20,7,4,46222.4591,1555497.546,"943 Reese Roads Apt. 389
Weavertown, AR 10413"
62184.53937,9,6,6,26008.30912,873048.3196,"62280 Taylor Drive Apt. 014
Sarahburgh, GU 68004"
68201.41249,12,2,2,43468.16446,846055.7174,"0339 Anderson Groves
South Joshua, GA 31409"
66862.87692,8,7,1,15325.64845,1028493.601,"6214 Smith Mill Suite 049
Foxland, NV 38613"
83638.11693,5,5,3,24565.97681,1569600.446,"7584 Karen Pike
Adambury, UT 30111"
81149.72595,8,7,2,54929.67024,1798232.803,"7490 Whitehead Mountain Apt. 278
Bassside, AS 53368-2196"
75318.69449,13,5,3,33280.5895,1402146.873,"03839 Edward Trail
Ashleyburgh, CT 52660"
50847.11311,12,2,3,34763.70381,398909.5099,"6908 King Underpass Suite 740
East Thomas, MP 29298"
70090.32109,9,5,4,26390.81105,933157.3392,"4626 Jones Shoals Apt. 257
North Kennethchester, PA 67461-9661"
63629.84717,0,2,6,33517.68552,712285.8256,"915 Brooks Orchard
Amandaville, GU 37093-9400"
67076.05239,20,4,5,40406.51492,1261927.419,"124 Kelly Brook
South Alanshire, WY 65658-5841"
61909.04144,8,2,6,28953.92538,1063964.288,"74706 Mary Parkway
Cummingsberg, NM 24516"
66623.69237,17,2,1,47995.10196,1302029.013,"USS Carr
FPO AE 77602"
82391.51875,17,7,4,33232.34234,1957891.588,"23958 Lisa Extensions Apt. 372
Bryantton, CO 76041-0639"
62917.32124,9,5,1,36845.30501,849153.1225,"7706 Sara Wells
Williamsonberg, MO 07089"
61214.74081,16,4,3,32254.39867,1070720.058,"06539 Powers Cliff
Port Brendaland, CO 15197"
55952.68583,19,7,3,30758.27904,714166.3978,"5368 Mccann Walks Suite 432
South Jessica, PA 51463-6950"
93993.39978,0,2,5,37062.48444,1441882.522,"7732 Renee Club Apt. 931
Fordland, FL 74775-2546"
69436.14216,11,4,5,30884.95551,693681.0044,"787 Jennifer Keys Suite 630
Huntfurt, RI 25704-8481"
67295.01745,17,5,5,40190.09934,1060123.73,"4099 Jennifer Mission
Michaelport, ND 68745"
77825.22747,12,2,6,31439.97122,1535262.441,"481 Fisher Bridge
East Christina, NV 36023-3431"
54432.45745,9,3,3,41557.57633,1454681.937,"6290 Hutchinson Mountains Suite 409
South Alan, NY 44686-8829"
58180.4194,1,6,6,36506.97739,1062593.483,"2066 Patricia Unions
Jeanton, OK 53946"
88904.33828,6,6,3,41807.60136,1907859.059,"00780 Rollins Locks Suite 785
Shawfurt, GU 97591-6490"
79442.5058,2,6,2,4114.489353,965318.6958,"479 Kevin Wells
Deborahview, ID 06062-1191"
67389.90482,8,2,1,34710.20612,1109639.996,"1004 Williams Tunnel
Crystalfurt, IL 10547-7173"
64381.08001,16,6,3,44712.47624,1118595.119,"935 Don Turnpike
Pattersonberg, AL 91146-7775"
70881.43561,4,7,1,36040.20673,1049661.039,"50791 Kim Harbor Suite 017
Lake Tony, NY 05606"
82859.59165,8,6,4,60040.5473,2294647.784,"75982 Ramos Locks Apt. 667
Nicoleview, SD 33738-0191"
66736.98871,2,3,4,54086.90165,1356062.104,"USNS Hoffman
FPO AA 74725"
66274.45554,19,7,2,30082.069,989903.6448,"908 Anna View Apt. 406
Carolynberg, VA 74707"
64621.638,18,7,5,44288.08724,1499243.168,"6947 Stevens Pass
Kennethfort, KY 66327"
67285.32054,2,3,1,37956.29441,1160246.73,"87390 Tanner Rest
East Stevenland, TX 41310"
69916.80939,10,6,5,41686.41285,1302347.574,"1075 Brian Ways Apt. 639
Lake Kristenburgh, CA 39801"
85802.96828,2,7,4,26139.26853,1553311.161,"056 Anthony Prairie Apt. 509
Patriciaberg, IA 29424-9623"
77459.75786,2,3,6,37910.29498,945252.1918,"58899 Bender Brooks
Kimberlyshire, GU 39917-0152"
69612.39772,17,4,6,26489.31324,1158697.6,"77466 Wu Heights Suite 176
Smithville, MH 19392-6412"
74898.65868,10,4,5,32530.25631,1261239.272,"48186 Pope Mews Apt. 453
Kellyside, ID 42041"
59483.93282,15,3,1,38894.22736,1257282.159,"4228 Sharon Field Apt. 583
North Jesus, AS 37342-9751"
68527.54131,5,4,5,34977.45191,1279464.647,"6618 Morales Forest
North Lindaville, VI 99688"
48278.86016,8,5,2,51148.22512,943854.7279,"USS Mcgee
FPO AA 02679-5689"
74333.53507,9,3,3,41440.2007,1404540.758,"5686 Diana Ports
Nguyenborough, NC 38005-1050"
91118.12723,19,7,6,23038.44982,1296636.271,"6557 Sawyer Ranch Apt. 584
Martinezborough, IN 50000"
75667.79128,4,7,5,46782.38518,1450996.038,"94271 Andrea Path
South Matthewborough, NJ 89881"
81754.91408,13,6,3,42975.61819,1654965.296,"8173 Blackburn Haven
Strongton, VA 38893"
62314.21472,16,6,4,48263.03534,1030866.952,"PSC 7074, Box 4818
APO AE 84281"
64421.25068,16,4,4,42873.0502,1204103.087,"0724 Brown Plains Apt. 690
Johnmouth, VA 90102"
68631.71253,9,6,5,39635.82874,1115721.687,"PSC 6229, Box 7831
APO AA 50489-4427"
60317.77699,8,2,4,32276.03427,606863.1415,"472 Lopez Stream
Lake Sheila, OK 00834-5775"
58387.97658,14,2,5,28318.26432,971174.9868,"742 Aaron Lock
North Christophermouth, NE 48483-1442"
62406.53099,18,6,4,30541.09938,1029855.714,"16888 Turner Trail
Gentrytown, MD 77676"
81025.44828,14,3,6,25851.03903,1246791.029,"073 Gary Forest
Leahstad, TX 29670-4461"
75951.57317,1,6,3,35230.80254,1146886.093,"92857 Robin Forks
Port Mary, LA 43895-7257"
73480.21476,5,3,4,19481.38513,1075550.215,"481 Marquez Plaza Suite 172
North Jeffreyborough, PA 66748"
67535.20757,5,5,6,32375.82626,1074263.317,"PSC 3192, Box 9068
APO AE 56262"
61577.42775,15,6,4,34810.29108,1115394.393,"900 Soto Extension
New Darrellview, NM 85693-1736"
73388.47496,5,6,2,41648.10864,1496210.216,"735 Miranda Harbor
Port Cathyside, ME 34166-0132"
57730.322,5,3,2,42451.30628,1299991.951,"USCGC Watson
FPO AP 69692"
68101.12429,1,4,3,29827.66647,1446983.542,"899 Pearson Ramp Apt. 209
Port Troyhaven, FM 56837"
63513.46697,20,7,6,46819.13057,1257376.174,"USNS Parker
FPO AA 79651"
75866.0416,1,6,4,36698.64905,1549303.499,"480 Linda Mission
New Lisaside, MI 92286-9433"
58696.59298,9,7,4,21434.06366,828477.2913,"025 Vincent Station Suite 738
Carmenfurt, VT 53906"
76415.54528,17,5,4,52719.91594,1642011.345,"3134 Kimberly Way Suite 085
West Chase, NC 60049-0645"
71090.64685,2,3,4,26030.46371,847387.2058,"86862 Howell Meadow
South Ryanmouth, DE 44340"
67470.51038,7,6,4,32200.51534,968082.1645,"85776 John Ford Apt. 435
Kyleton, AR 58566-5621"
65244.87642,9,4,5,39757.70431,1495384.004,"82853 Wagner Pines Apt. 106
West Alicia, MI 56685-2380"
61249.56709,20,6,1,30288.69855,678721.8842,"9389 Mcdonald Road Suite 415
Jeffreyburgh, GA 90771"
77502.47402,18,2,3,39075.64028,1427551.145,"134 Lopez Garden
Lake Joseph, OR 06588-8797"
51445.18675,4,4,1,44966.0678,1093873.291,"PSC 6463, Box 8321
APO AP 72947-9628"
73956.99148,9,5,3,46775.80866,1653232.551,"4390 Deborah Turnpike Apt. 434
Antoniomouth, HI 12806-7266"
70221.36202,14,3,5,39692.10555,1178272.297,"9863 William Falls Apt. 516
New Roberttown, WA 07211-8762"
58354.57408,8,4,2,35765.74921,755843.709,"PSC 2237, Box 5511
APO AA 41584-3622"
79274.79616,6,7,1,42773.6131,1210366.529,"955 Reed Lake
Wilsonchester, MT 27473"
58195.28921,11,5,1,31789.97274,980231.2309,"1257 Jennifer Rest
Martinburgh, MT 41177"
68001.19526,6,2,3,47116.0638,1122083.251,"Unit 9831 Box 7128
DPO AA 54705"
80174.92459,7,4,4,45233.32883,1441376.394,"81230 Justin Turnpike
South Aaronborough, WI 19349-9757"
57160.20224,12,7,5,43467.14704,1251794.179,"15828 Marshall Stravenue Suite 199
East Matthewmouth, TN 71861-6319"
70799.77311,13,5,6,33865.61697,1257217.29,"4628 Robert Manor
North Larry, ID 51296"
95000.78637,6,5,1,44202.65614,1986811.17,"16355 Sullivan Turnpike
West Heather, ID 49211"
76808.34428,7,2,6,31129.64248,1550242.01,"8241 Mitchell Locks
East Wendy, UT 08784-8239"
63167.19471,14,7,4,34317.49878,1305127.336,"584 Baker Orchard
Whiteborough, CT 87008-0402"
68366.34149,3,3,1,42522.59413,940162.7245,"0252 Snyder Creek
Rogersshire, ME 28830-8921"
67920.17995,11,4,6,15800.74846,690958.5497,"12163 Kristen Lakes Apt. 445
Josephview, MA 92779-6662"
68803.55208,8,6,5,39475.39943,1153029.616,"194 Diaz Crest
Scottshire, MA 86812-1861"
62126.7471,2,7,4,20803.69329,1116487.357,"7831 Schultz Junctions Apt. 671
Masonland, OH 12987"
76398.38435,8,7,2,39014.97184,1534171.953,"76681 Mccoy Skyway
Petersonfort, OR 83665"
55510.47214,15,3,3,26153.07274,893435.1192,"8837 Louis Meadow Apt. 140
South Karenfurt, AL 47724-7760"
38734.00522,2,6,2,38890.89276,401148.5688,"4317 Heather Port
Hicksland, SC 77008-9209"
62245.73982,8,7,1,44373.63307,1290755.036,"356 Butler Knolls
Mcleanport, PA 86805"
88933.19851,16,6,2,52976.31041,1865071.41,"912 Torres Harbor Apt. 724
Greenbury, WI 91276-0346"
58229.76853,16,6,5,44972.03136,1251430.92,"19565 Figueroa Fords Suite 876
North Chasetown, GU 62357"
58282.10008,10,3,6,49585.56494,1133910.648,"8219 Morse Falls
Chapmanmouth, RI 85731-2255"
73689.42839,8,3,3,49240.31767,1688093.257,"0850 Lauren Estates
Samanthaburgh, OK 64160-5541"
61667.7208,2,6,6,65184.57847,1394132.241,"0563 Taylor Cove
Shelbystad, UT 27501"
78462.90642,9,7,1,17227.90721,923444.1448,"PSC 0651, Box 2521
APO AP 28493"
50857.09653,10,3,2,40790.18479,1131533.555,"USS Brown
FPO AA 43649-1893"
73331.55112,11,2,2,42656.43925,1475700.71,"711 Fernando Mews Apt. 275
Lynnshire, NC 83294-4804"
52541.31985,11,4,3,41258.26229,842985.8529,"40374 Larry Spur Apt. 429
North Amber, DC 93748"
77922.98616,4,4,5,36561.83342,1327718.382,"9889 John Extensions Apt. 232
West Jasonberg, PA 30956"
68811.6717,19,7,2,33910.8315,1220700.696,"Unit 7703 Box 0736
DPO AA 91775-6852"
55421.16889,13,6,6,30995.20994,1403176.429,"3700 James Highway
Daniellebury, WI 06049"
68776.6667,19,5,2,37986.70179,1331656.494,"PSC 2952, Box 6680
APO AE 73430"
55691.50138,0,2,6,44019.2121,1051567.946,"7654 Kayla Parkways
Gomezstad, NH 48123"
72654.57336,15,6,6,51456.15053,1813857.826,"USS Moore
FPO AP 39142"
67362.46375,1,6,1,32363.37953,1041237.817,"388 Kelly Spur Suite 956
Salinasfort, OR 53877-4267"
90863.99999,5,7,6,41837.47517,1746086.989,"23499 Lara Meadow Apt. 882
Brownburgh, NM 92521-4124"
69173.67166,10,7,2,44935.37806,1412881.784,"596 Jonathan Terrace Apt. 972
Cartershire, NC 82929-1041"
85592.38221,12,7,2,25670.37861,1557626.781,"0504 Le Fields
New Amyshire, KY 70651-2966"
61625.05933,7,5,4,52850.41342,1797105.103,"66367 Sandra Oval
East Brendaville, NC 08689"
65197.99542,7,3,2,28162.44064,923246.8621,"86068 James Groves Apt. 998
Jonesborough, NM 97927"
76009.29703,16,6,2,26888.4087,834185.5784,"1580 Brandi Ford
North Karen, PW 02982-7846"
69421.03242,19,5,1,38962.02283,1603749.984,"039 Burns Trace Suite 618
Taylormouth, SD 14667"
79348.43747,19,2,1,50519.28996,1510996.435,"Unit 2349 Box 1392
DPO AA 18318-6109"
81239.17438,10,5,2,27384.86537,1496539.313,"41013 Christopher Village
South Davidfurt, MP 49129-9503"
71348.46738,3,7,5,45263.03507,1447325.64,"PSC 2341, Box 5265
APO AE 46820"
76024.76684,18,6,5,16619.26852,1361841.952,"63357 Drake Heights
Aaronberg, HI 66008-8580"
62421.96888,12,7,6,50370.06338,1409977.131,"97231 Rice Motorway Apt. 065
North Brenda, VI 95161"
85192.74241,6,2,1,22850.06268,1534111.581,"6386 Palmer Underpass Suite 102
Port Jackborough, TX 42754-8619"
76113.36653,0,2,4,46903.73743,1484688.234,"6611 Baker Place
Alexmouth, LA 22246"
75767.70342,0,5,5,27444.58556,1379169.449,"0627 Jonathan Spurs Apt. 121
Harveystad, VI 29375-3726"
78070.07374,12,7,4,60023.36096,1884385.65,"645 Bennett Club
Port Charles, CA 38269"
70965.06765,16,4,1,15482.45243,856383.5014,"69799 Acevedo Mountain Suite 337
Edwardport, FM 81015-7307"
83016.43145,15,6,4,34140.16752,1689512.18,"04706 Perkins Stravenue
South Thomasbury, NM 73947-3435"
71105.29156,9,5,4,48457.02136,1640185.798,"595 Alyssa Ranch
Rachelport, FM 60462-6623"
42814.99304,19,4,1,41426.38977,452530.1767,"8901 Thomas Walk Suite 251
East Stephanieburgh, MN 68081"
68071.43317,17,4,4,35525.87604,980145.7829,"4137 Sanchez Branch
Knightfort, TN 47663-5001"
72992.36051,1,6,3,35123.38281,1449409.436,"956 Chavez Canyon
East Sandra, MA 67391-6972"
60912.71626,11,3,3,41100.3297,814784.2457,"718 Steve Junctions
Lake Jenniferfurt, PW 52439"
70670.58384,3,6,3,40022.34343,1735637.414,"4708 Jonathan Trail Apt. 793
West Marcus, FM 14768-4079"
52308.33552,18,7,2,35703.99249,964924.4933,"997 Brittany Islands
South Jon, PW 69252-2681"
68210.63013,6,4,6,52591.35747,1490718.335,"3230 Lisa Oval
Port Andrew, VT 16432-9135"
69380.01131,8,4,2,28115.60316,1086186.428,"68217 Timothy Burg
Steveton, AZ 92285"
80366.37481,11,5,6,42775.98296,1759180.044,"Unit 4778 Box 1424
DPO AP 88852"
74775.21983,11,6,3,36903.30849,1315828.86,"48865 Reynolds Fork Suite 552
Port Jason, MO 71699-7477"
65210.24231,0,5,6,39286.15766,1137685.116,"436 Richardson Crest Apt. 137
Millermouth, IN 67939-9639"
77336.03095,11,6,4,30222.6912,1446155.18,"95648 Fleming Plains Suite 220
Patriciaview, GA 57597"
72661.75013,17,3,3,47048.49001,1602903.281,"60113 Meredith Roads
Joeburgh, WY 76237-8977"
78656.37837,0,6,5,30157.6295,1440246.33,"764 Dawn Skyway
East Robinchester, WV 77718"
63824.39454,19,5,3,40086.45875,800146.2261,"30812 Castillo Flat
East Danielland, HI 03252-6464"
74625.74474,9,4,1,35548.65189,1491538.499,"490 Michael Junctions Suite 275
North Emily, WI 26740"
60749.23427,11,3,1,32891.15941,969323.4858,"USCGC Robertson
FPO AP 21275"
68780.90722,20,4,1,36591.9573,1055772.871,"01954 Moss Forge Suite 859
Josephburgh, IA 25596"
68923.68486,19,7,6,40903.55891,1299430.176,"USS Shelton
FPO AA 07065"
70190.79644,5,4,2,29215.13611,1340094.966,"USNS Brandt
FPO AE 72594"
86690.8733,4,5,4,42589.62439,1723729.655,"7459 Jasmine Brook Suite 688
Hallmouth, ME 52705-6457"
68935.21956,9,5,1,37908.34665,1214104.934,"863 Molly Cape
West Brandon, PW 07487-9904"
56851.99571,6,4,4,23915.56442,393639.074,"8554 Shannon Port Suite 807
West Cory, PR 35359-9079"
51586.27412,6,5,5,55449.4071,1472539.958,"3610 Spears Dam Suite 970
Phillipsberg, OK 85163"
58276.58119,0,5,1,31457.04285,502553.0522,"63387 Hunter Unions Suite 904
West Lisatown, HI 54243-3440"
82713.91148,20,7,3,29936.39719,1296223.706,"90307 Mercer Loaf
Jessicaport, MH 44061"
73451.09094,0,3,6,49251.80803,1342814.949,"117 Vargas Burgs
Alexanderport, TN 32519-8521"
69667.17921,4,7,1,53056.062,1698219.757,"71045 Wilkinson Walks Apt. 656
Port Lisachester, OK 32903"
59375.18699,3,2,2,20794.8215,555504.1478,"4323 Leonard Stravenue
Gardnerburgh, MP 91589-9726"
66036.73711,10,5,4,45577.30243,1298980.829,"336 Sawyer Pines Suite 106
North Erin, AR 00934-8650"
65885.13576,6,5,5,34100.91677,1440736.583,"8365 Larry Forge Apt. 554
Port Matthew, NE 74887"
77417.22284,17,7,4,26527.29795,1145351.161,"286 Michael Knoll
Port Michael, OH 62328-6328"
78276.40182,1,6,6,29483.35861,1546957.226,"450 Page Crest
South Heidi, DE 92809"
67160.85009,16,7,2,33805.32623,1070818.731,"987 Carl Ports Apt. 028
Chandlerview, TX 89287-8685"
81835.86399,11,5,6,51039.38782,1993453.673,"46894 Michelle Fork
Port Colleen, PW 76332-1744"
61426.00134,9,2,2,45701.33285,891981.0976,"2291 Jones Station Apt. 757
New Rebeccatown, AS 24105-2384"
80889.66854,5,3,2,12513.68173,1443842.023,"98428 Monica Shoal
South Jenna, TX 35776"
91458.32735,14,4,1,34252.72864,1305219.521,"Unit 2532 Box 5871
DPO AE 51767-2366"
59119.58632,14,3,2,45539.12185,1238708.76,"049 Derek Knoll Apt. 118
Marytown, NC 61057"
77413.92751,11,6,2,28795.1202,1241386.737,"0271 Charles Vista
Sarahshire, MI 37710-8022"
60421.75409,4,7,3,32754.83084,849008.7047,"330 Alexander Square
North Allison, NV 01942-2914"
79354.05044,12,6,3,39092.18544,1656785.448,"0498 Alexander Overpass
Joshuaville, MT 11328-4143"
63151.1634,14,3,1,42266.29337,1896650.323,"4586 David Island
Sandersburgh, TX 07931-0591"
68805.02073,1,6,5,40744.09197,1300362.028,"416 Cesar Points Suite 572
Smithmouth, AK 47239-2228"
78032.88185,15,2,6,35334.63367,1159749.09,"60085 Susan Estates
West Scott, ND 84226-4430"
76071.78643,19,2,3,15586.3573,1263743.971,"31864 Weber Cove Suite 484
Kathleenstad, NH 70281-4202"
63334.56621,20,7,6,35638.53817,1292643.52,"043 Levy Plain Apt. 586
North Clayton, SD 31784-8280"
63650.8574,9,4,2,46457.01873,1357710.965,"3510 Glenda View Apt. 004
North Christophermouth, FL 30385"
66181.91715,3,3,1,25337.01157,945551.1489,"4294 Daniel Neck
Martinborough, NC 04514-2585"
71717.19137,20,2,1,51974.84018,1572099.69,"51468 Steven Trail Suite 566
Meyerport, KS 32334-6586"
74419.53564,17,3,1,48591.39346,2019424.222,"80827 Horn Trafficway
Bennettchester, MP 35450-9947"
59289.68479,1,2,3,29496.94558,831471.5304,"85911 West Well
Burtonstad, IA 99972-6931"
72197.37838,16,2,3,34598.97968,1408347.445,"4783 Jennifer Meadows Suite 186
North Stephen, GU 36942-4885"
69423.9286,14,2,3,36409.13231,1154126.216,"6528 White Square
Morganchester, SD 63083"
64231.68422,2,6,2,59717.66977,1521085.472,"62063 Jenna Ridges
Smithland, WI 17529"
66005.31092,4,3,5,43283.93363,1522143.641,"22665 Jessica Throughway Apt. 390
North Jameshaven, DE 64126-7821"
82943.88907,1,5,3,50524.73674,1528714.305,"288 Connie Inlet Apt. 174
North Lindsey, DC 20956"
71735.97897,15,7,2,38244.58139,1289042.121,"901 Pierce Club
West Brian, SD 21090"
57319.95266,11,3,4,44738.39585,1222799.34,"22200 Hughes Village
Richardsport, VT 50473-9001"
72363.20417,20,2,1,42543.54,792174.1738,"6294 Jackson Plaza Apt. 411
Franklinchester, MT 96407"
87678.16324,3,2,5,43805.52189,1753967.477,"7414 Beard Manor Suite 260
Port Kristy, WA 33392"
66404.1655,8,2,2,35977.31916,1149524.699,"0884 Kristin Springs
South Jason, FM 79281-6866"
94295.66325,14,4,6,46014.58222,1876497.269,"0245 Baldwin Valleys
East Josephchester, MN 00307-8576"
60891.73222,16,3,4,41217.11682,1045348.23,"0574 David Row
South Jacquelineshire, ME 75494-4722"
82264.14522,20,5,1,37581.05338,1323300.72,"02860 Fox Viaduct Suite 927
Chelseaport, UT 08834"
58666.22577,17,7,5,48132.61901,997239.7078,"7167 Evans Overpass Suite 834
Williamberg, HI 94685-5629"
62497.329,3,5,2,27485.2428,1204939.904,"1789 Snyder Port Suite 392
Lake Robert, AS 27698-2480"
84226.16641,7,5,3,30167.23343,1877941.971,"725 Wood Flats
Lake Josephtown, MO 38832-8878"
74380.94273,5,4,4,37315.7884,1245053.433,"3391 Hatfield Stream
Josephton, NE 91925"
73753.73933,20,7,6,24970.70552,1165990.604,"333 Mary Street Apt. 931
Angelaville, GA 51083-5763"
76355.74398,9,4,1,50209.55111,1517152.585,"339 Bailey Stravenue
Port Tamara, PR 70841-5526"
59024.71066,7,5,6,36271.52986,847767.9216,"790 Laura Fork
South Hannah, ND 34025"
54241.45833,19,2,6,38997.78366,1012269.469,"7573 Huff Cape
West Holly, WV 38470-4186"
90493.5981,20,3,6,45211.00806,1439431.453,"03593 Jones Vista Suite 122
Greenemouth, MN 37932-3294"
82665.22495,17,5,1,35513.45835,1461511.881,"37163 Bryan Courts Apt. 150
Gregoryfurt, TN 82754"
45520.55049,11,4,6,20070.2313,678587.2437,"0164 Bird Plains
West Susan, MI 13812-1020"
58927.57936,8,4,1,49100.82349,783350.6732,"995 Robinson Lodge Suite 838
East Emily, KS 57482-2498"
63689.47544,0,6,1,36260.06673,1499552.269,"109 Franklin Square Apt. 554
Davidville, FL 93552-5338"
82989.9563,13,4,5,19372.74768,1458422.811,"190 David Parkway Suite 766
Port Thomasland, KY 16502"
81614.86856,20,3,2,33611.4409,1228879.867,"459 Judy Points
Danielfurt, MN 76472-3770"
78661.54624,10,7,3,25087.37081,932380.5504,"7732 Adam Circle
Goldenville, MT 72159-5726"
56907.13413,9,2,1,38959.49107,834268.3429,"36225 Justin Pass
New Javierberg, NV 16022-1938"
74636.90016,18,2,4,22880.82332,1351007.041,"8611 Ellis Island
North Sarahville, KY 43180-6940"
63926.10711,6,3,2,54954.76259,1068786.672,"310 Joshua Creek Apt. 312
Port Danielleburgh, PA 98714"
62320.25859,17,3,2,14596.2503,1124396.249,"524 Moore Fall
Port Jeremy, KY 45574-2216"
101599.6706,4,5,4,37523.86467,2370231.32,"52280 Steven Street
Robertchester, IA 40405-0504"
66051.54977,11,5,4,26761.9354,1334952.605,"20549 Eric Walk
Blackwellbury, VI 64116-8275"
71475.82648,8,5,1,48227.07429,1504441.01,"4775 Weber Oval
Danahaven, MA 49005"
63137.9827,8,4,3,47697.26859,1153435.092,"6325 Parker Junctions
North Luke, GA 17395-4007"
57223.57389,17,7,6,44907.37865,1259357.023,"Unit 5156 Box 5005
DPO AP 40883"
76075.15426,16,3,2,40368.56038,1567745.807,"235 Jimmy Walk
East Allison, RI 28204"
74579.27073,3,7,1,44873.84135,1516419.721,"946 Ross Trail
Williamsport, WA 95951"
84292.53037,3,4,3,36446.87144,1365151.394,"4171 Amy Summit Apt. 399
Hicksshire, ND 26019"
79120.44152,19,3,1,39563.9712,1046030.114,"1103 Samuel Lodge Suite 341
North Richardberg, CO 40226"
57143.67882,16,5,6,51479.07096,1233965.837,"USNS Williams
FPO AE 44169"
66300.58192,6,7,3,31581.83852,1009769.078,"91831 Hughes Pass Apt. 454
Fisherport, MT 21107-8534"
70161.33285,2,7,5,37787.66295,1453597.507,"74075 Russell Villages Suite 825
Lisachester, VA 67421-2539"
